Margorie Cronin,NA,4,0,28,2,142.96
Erlene Kunze,121.82.211.118,1,1,59,7,255.07
Margaretta Goyette,NA,2,0,48,3,324.16
Antionette Robel,170.79.69.236,1,1,36,3,176.42
Charley Wisozk,8.25.146.120,1,1,56,3,849.68
Claudie Effertz,NA,2,0,41,4,283.01
Destiny Weber,NA,2,0,32,4,238.43
Jerrell Mosciski,NA,4,0,21,3,2505.4
Laureen Reichert,NA,3,0,55,4,1470.4
Wilma Schumm,254.39.172.61,4,1,22,4,1724.1
Andrea Schinner,NA,4,0,44,6,1788.6
Fausto Beier,131.199.154.177,1,1,55,5,954.34
Cinderella Schmitt,135.244.184.196,1,1,42,2,654.6
Hien Schaefer,NA,2,0,52,6,225.41
Micheline Leffler,228.12.131.96,1,1,26,4,1394.2
Cathryn Hoppe,NA,2,0,45,2,81.073
Joycelyn Thompson,NA,3,0,46,7,1735
Garfield Bernhard,204.229.117.85,1,1,33,5,873.22
Craig Ritchie,NA,2,0,48,6,418.35
Julius Graham,NA,2,0,34,3,56.995
Elma Bode,NA,2,0,63,3,331.56
Spencer Davis,NA,4,0,33,5,2681.4
Joaquin Homenick,97.198.247.12,3,1,71,7,268.53
Juliette Gleichner,236.136.34.164,1,1,55,4,202.61
Shanda Senger,NA,2,0,61,6,471.32
Adan Lakin,118.204.249.127,1,1,45,5,456
Jesse Bednar,109.183.77.81,3,1,55,8,676.23
Maximo Kessler,NA,2,0,66,2,49.294
Andres Labadie,83.125.148.219,1,1,30,2,916.28
Manie Fisher,NA,4,0,53,5,1159.1
Johnny Hodkiewicz,72.52.107.183,4,1,23,8,680.11
Li Jerde,55.141.90.147,1,1,29,6,460.46
Tiffany Rutherford,250.8.24.113,3,1,50,2,734.77
Roderick Mertz,127.112.234.8,3,1,27,2,445.62
Darius Hodkiewicz,117.199.193.27,3,1,58,7,568.3
Carlo Abbott,NA,4,0,62,8,1314.8
Roman Fisher,NA,2,0,70,4,240.43
Le Carter,NA,2,0,68,8,80.598
Dede Frami,NA,2,0,32,3,90.266
Kate Lueilwitz,NA,2,0,60,4,281.1
Tamera Schoen,NA,4,0,45,8,1138.5
Sheri Langosh,210.54.45.228,1,1,58,3,143.3
Scotty Heathcote,NA,2,0,42,1,195.13
Tommy Flatley,45.114.190.52,4,1,50,3,1455.4
Paola Kohler,68.91.96.114,3,1,38,5,526.52
Dorsey Corwin,NA,2,0,67,5,484.56
Maricruz Prohaska,NA,4,0,58,5,262.38
Marget Barton,NA,2,0,72,8,246.42
Amber Hudson,9.114.82.169,4,1,39,5,307.19
Hubert Hansen,NA,4,0,44,2,1756.7
Dominick Waters,NA,4,0,19,6,2043.9
Shila Dickinson,206.122.245.118,4,1,33,4,1004.6
Alyce Becker,254.20.11.94,1,1,27,1,1224.1
Tommie Balistreri,207.28.131.247,4,1,44,5,127.7
Malisa Hamill,188.246.136.253,3,1,51,3,848.85
Doug Steuber,241.120.191.151,1,1,45,4,831.5
Tiesha Watsica,NA,3,0,24,2,1443
Hoyt Huels,186.125.188.190,1,1,69,6,256.43
Christel Ward,NA,2,0,67,6,97.074
Spencer Johnston,247.103.29.25,4,1,52,3,1437.6
Earlie Mante,NA,2,0,41,3,6.1164
Noel Bashirian,38.44.139.85,1,1,70,6,613.41
Kina Rosenbaum,NA,2,0,43,5,278.26
Michale Gulgowski,84.198.122.209,3,1,26,6,711.83
Zula Herman,119.117.147.147,1,1,44,2,340.31
Erica Walker,89.13.4.127,4,1,30,6,843.44
Yajaira Baumbach,82.112.216.255,1,1,63,1,541.61
Javier O'Connell,NA,4,0,39,7,2499.5
Laureen Cummings,NA,3,0,35,5,1181.5
Lesha Kihn,NA,2,0,65,2,228.39
Bruno McLaughlin,NA,4,0,20,5,417.89
Aileen Moore,30.97.151.80,3,1,38,6,787.29
Coreen Daugherty,124.248.61.66,3,1,39,6,624.03
Josephina Dare,NA,4,0,44,3,1376.3
Yuki Zieme,NA,4,0,60,3,2696.8
Tanja Krajcik,249.209.199.193,1,1,53,7,53.451
Pam Glover,NA,3,0,22,2,1933.9
Damian Gusikowski,236.181.73.164,1,1,74,7,581.67
Addie Rempel,33.4.212.148,4,1,36,3,365.51
Luis Ward,114.210.130.136,1,1,42,3,485.87
Israel Ernser,208.103.196.135,4,1,37,7,1520.4
Jacqulyn Cartwright,220.80.154.210,3,1,59,2,531.77
Geraldine Hand,51.63.115.45,3,1,73,3,604.3
Shawnee Schneider,NA,2,0,81,5,166.01
Roland Monahan,3.175.110.2,4,1,55,3,1729.7
Louanne Oberbrunner,151.225.132.159,4,1,35,6,1916.2
Melodie Terry,NA,3,0,52,5,2070
Marleen Leuschke,118.113.18.211,1,1,31,6,482.54
Barbera Walter,NA,2,0,72,2,456.53
Bernarda Blanda,57.18.67.135,4,1,45,2,709.13
Shela Walsh,NA,4,0,28,7,2453.6
Randal Gerhold,212.81.247.102,3,1,26,4,188.3
Bobbie Maggio,188.89.92.213,3,1,40,7,846.31
Octavio Hermann,123.215.150.181,1,1,29,5,491.87
Lakesha Ullrich,NA,2,0,64,3,147.14
Wade Bradtke,NA,2,0,65,7,8.6305
Lewis Prohaska,80.161.83.31,4,1,19,6,850.36
Alena Bashirian,253.20.146.219,4,1,35,3,1428.3
Vito Strosin,NA,2,0,84,1,70.201
Venessa McCullough,73.154.39.170,1,1,33,4,456.56
Keneth Barrows,229.202.3.19,3,1,35,3,718.41
Olive Pacocha,NA,4,0,43,7,219.43
Sadye Abbott,170.51.98.12,1,1,23,8,559.75
Keturah Hoppe,NA,2,0,29,5,410.76
Alvin Sanford,NA,4,0,54,4,636.53
Elnora Mann,51.94.247.57,4,1,44,6,523.42
Gerri King,69.7.109.35,1,1,55,7,779.01
Karma Mohr,NA,4,0,22,3,2288.1
Boyd Schmidt,NA,3,0,54,3,2555.8
Mindy Hirthe,226.43.246.109,4,1,34,1,1591.8
David Beier,74.17.222.186,1,1,26,8,322.42
Kerri Schowalter,181.38.252.230,3,1,64,2,626.62
Preston Will,NA,2,0,29,3,40.787
Alan Koelpin,111.226.6.236,1,1,25,2,348.8
Javier Lynch,206.78.90.85,1,1,47,6,232.66
Sarai Metz,79.189.176.79,3,1,69,5,253.03
Cathrine Muller,38.249.216.218,1,1,46,2,930.82
Tanner Kovacek,10.134.135.219,3,1,35,4,950.72
Darin Harvey,48.107.88.191,4,1,38,8,1038.7
Devora Kertzmann,NA,2,0,48,6,61.974
Angel Jewess,NA,3,0,50,2,713.77
Bettyann Kirlin,NA,4,0,48,4,850.65
Marty Keebler,7.25.41.117,4,1,31,4,1489
Cleveland Jones,NA,4,0,45,6,1781.4
Haywood Zulauf,52.109.113.161,4,1,39,3,1679.6
Ena Kuhic,31.76.190.240,1,1,31,6,518.69
Ruben Monahan,NA,2,0,50,6,101.98
Marianela Goldner,NA,2,0,40,5,209.01
Kandra Padberg,246.42.230.159,1,1,63,2,443.57
Micha Dietrich,NA,2,0,61,2,436.33
Kali Reichel,NA,2,0,63,6,432.84
Ken Considine,62.113.4.125,1,1,35,1,424.55
Francesca Brekke,NA,4,0,45,7,2253.1
Fredrick Williamson,NA,2,0,48,8,166.11
Monty Rau,227.246.197.37,1,1,67,4,63.963
Shane Bartoletti,38.25.103.143,3,1,53,6,805.51
Eddy Spencer,142.137.204.116,4,1,32,5,1005.4
Danial Murray,223.145.41.86,1,1,30,5,495.88
Katharina Schinner,NA,2,0,37,2,436.47
Boyd Bernhard,NA,4,0,53,8,1249.2
Yuriko Oberbrunner,80.135.148.159,4,1,53,3,201.65
Roxie Shanahan,6.14.67.228,1,1,59,3,483.8
Winfred Gutmann,NA,2,0,73,6,52.973
Rosena Skiles,49.100.121.111,3,1,29,7,79.527
Maurita Skiles,96.184.172.28,1,1,62,6,314.75
Eddie Gleichner,76.49.16.174,4,1,28,7,521.4
Darwin Dickinson,NA,2,0,75,1,32.345
Lawanda Gibson,56.53.83.99,1,1,52,4,65.87
Doloris Wilkinson,174.237.23.148,1,1,45,6,783.54
Kris Runte,31.71.159.169,4,1,44,1,1430.8
Teri Anderson,63.207.106.80,4,1,50,4,877.63
Sam Cormier,NA,2,0,60,7,261.59
Bruno Grant,132.173.84.141,4,1,30,4,480.14
Deetta Schoen,63.221.88.198,1,1,55,6,1715.9
Clotilde Schultz,NA,4,0,57,7,584.8
Randy Shanahan,182.30.11.229,1,1,44,3,814.25
Alfred Crooks,NA,4,0,32,6,2750.1
Arthur Bernhard,NA,2,0,43,2,19.31
Felipe Jacobson,NA,2,0,38,6,381.17
Dolores Steuber,94.241.244.69,4,1,36,5,434.89
Eve Jacobi,NA,3,0,42,1,104.54
Terry Yost,NA,2,0,65,5,326.41
Chase Corwin,NA,4,0,31,3,2143.5
Mary Hilll,NA,4,0,58,3,2847.7
Samuel Keebler,NA,4,0,26,1,2410.7
Horacio Erdman,NA,2,0,62,7,264.56
Wilson Wisozk,NA,2,0,76,8,16.244
Casandra Tillman,19.169.212.238,4,1,22,6,1160.4
Caryn Buckridge,212.178.7.107,3,1,25,1,981.22
Regina Pacocha,NA,4,0,62,3,2210.9
Connie Corkery,188.172.40.250,1,1,54,4,676.3
Andres Effertz,NA,2,0,41,1,32.355
Sandie Kuvalis,209.118.64.167,4,1,47,3,642.09
Carolyn Walsh,NA,4,0,60,6,2023.5
Alex Steuber,219.103.242.143,3,1,35,2,692.99
Tamela Fadel,228.209.2.54,1,1,69,5,274.86
Marcus Johnson,67.121.35.227,1,1,38,4,411.48
Arica Schaden,20.183.48.205,1,1,33,2,1805.7
Jammie Brakus,200.23.16.9,1,1,27,4,489.71
Melva Schultz,159.219.197.153,1,1,24,7,1854.9
Winifred Haley,NA,2,0,55,7,486.06
Merrill Pacocha,154.33.104.17,4,1,45,1,1061.2
Clarita Kessler,33.38.60.239,1,1,24,1,677.48
Neta Schaefer,20.62.198.111,1,1,40,6,299.15
Elias Lynch,NA,3,0,41,5,1612.5
Xavier Gusikowski,NA,2,0,33,5,496.54
John Lakin,216.5.106.75,3,1,59,3,371.04
Carl Friesen,142.84.213.90,1,1,50,5,358.85
Dara Sanford,123.56.37.120,4,1,36,3,1563.5
Lucia Lynch,12.150.220.179,3,1,66,6,656.11
Arron Johnston,36.141.114.141,3,1,35,4,846.44
Travis Blanda,NA,4,0,59,2,625.49
Vance Herzog,NA,2,0,30,2,55.725
Qiana Heathcote,NA,2,0,78,8,224.65
Ahmad Stracke,NA,4,0,21,6,1236
Lorraine Harber,NA,4,0,29,5,1691.3
Benjamin Leffler,207.29.179.106,1,1,62,2,365.25
Marshall Kshlerin,20.22.101.109,1,1,57,3,691.9
Gwyneth Bartoletti,90.70.134.98,3,1,27,3,848.25
Laurice Boehm,144.187.172.122,1,1,24,5,73.034
Gil Macejkovic,NA,4,0,38,4,844.66
Clarence Lowe,NA,2,0,71,8,138
Lorraine Marvin,NA,3,0,22,5,1163.4
Talisha Rohan,NA,2,0,73,3,475.39
Les Kirlin,NA,2,0,56,6,194.09
Samatha Douglas,NA,2,0,77,6,157.94
Kesha Lind,190.148.143.222,3,1,50,2,600.47
Zula Sporer,207.70.155.143,4,1,31,7,199.93
Rayna Oberbrunner,NA,3,0,27,7,2895.2
Kecia Kassulke,96.126.26.42,3,1,73,3,795.38
Pete Schmitt,18.170.146.44,1,1,37,4,1975.4
Valentin Gutkowski,173.169.153.136,1,1,42,3,125.96
Devin Price,52.239.4.186,1,1,63,4,620.45
Ricky Goodwin,NA,2,0,65,5,244.71
Kathleen Zemlak,216.190.176.65,3,1,58,4,908.89
Juan Nikolaus,226.37.207.105,3,1,35,8,917.04
Teresa Treutel,88.171.52.52,3,1,44,4,928.94
Latesha Walker,NA,2,0,46,6,294.45
Reid Rempel,NA,2,0,64,2,245.61
Robbie Rice,199.120.227.79,4,1,32,2,962.48
Breanne Hudson,NA,2,0,75,5,32.868
Augustine Daniel,55.110.14.80,1,1,49,5,749.43
Armanda McCullough,67.113.209.231,4,1,29,5,1128.3
Catherina Anderson,61.31.125.251,4,1,53,2,271.22
Edelmira Kertzmann,135.199.158.44,4,1,54,3,1899.4
Mitchel Nader,NA,4,0,43,4,954.41
Roselle Miller,NA,2,0,45,4,224.56
Junior Macejkovic,252.199.229.35,1,1,53,4,1819.5
Booker Kilback,NA,2,0,59,6,215.3
Chuck Labadie,NA,4,0,56,7,996.76
Elton Schuppe,244.241.100.40,4,1,22,2,1215.1
Donte Reichel,7.124.146.224,1,1,41,5,170.01
Rosenda Cartwright,NA,4,0,26,5,1911.4
Yu Russel,NA,2,0,43,2,244.45
Royal Nicolas,NA,2,0,59,7,133.03
Willian Boyle,NA,4,0,25,3,206.42
Manual Kirlin,180.55.237.86,4,1,40,4,1435.5
Charlott Kertzmann,47.141.193.149,3,1,38,4,655.95
Albertina Ortiz,44.66.113.174,3,1,58,1,181.78
Leontine Langworth,177.251.176.76,3,1,60,8,916.39
Dean Koss,NA,4,0,60,5,2609.3
Sammie Keebler,71.126.214.114,3,1,57,7,932.12
Carmina Jerde,64.161.45.228,1,1,31,3,1887.6
Devin Raynor,236.126.245.81,1,1,49,3,702.29
Jonas Luettgen,NA,2,0,31,2,103.64
Carter Greenholt,NA,3,0,46,5,967.93
Dominique Mayert,NA,2,0,50,5,57.154
Dorthea McCullough,181.19.72.145,3,1,60,7,183.64
Hai Herman,NA,2,0,62,6,9.0545
Emelia Kautzer,223.214.192.197,3,1,33,3,662.58
Neal Konopelski,151.86.245.65,1,1,57,8,645.33
Vern Rowe,NA,2,0,73,7,86.273
Alex Moen,207.250.102.19,3,1,53,3,773.98
Eugenio Gerhold,NA,2,0,57,5,356.3
Roger Walter,201.235.211.186,1,1,48,3,1997.6
Ahmad Bahringer,NA,2,0,34,3,440.13
Berry Collier,227.197.36.43,1,1,25,2,492.15
Mittie Beatty,NA,4,0,39,3,2722.3
Humberto Barton,69.51.64.133,3,1,31,7,133.05
Marcellus Wyman,NA,2,0,29,4,71.92
Minda Okuneva,239.60.95.91,3,1,69,2,170.34
Eldridge Ritchie,NA,2,0,50,2,481.73
Elmira Rodriguez,NA,3,0,58,2,2953.5
Shelby Bergstrom,NA,3,0,25,2,212.24
Chet Ritchie,174.214.57.193,3,1,32,7,402.2
Larisa Harvey,NA,4,0,30,1,690.45
Gayle Romaguera,235.250.12.248,4,1,24,4,1904.4
Tomas Wolff,220.61.41.154,3,1,27,3,148.37
Gonzalo Crist,160.122.24.61,1,1,69,8,466.28
Lashaunda Braun,NA,4,0,55,5,2073.4
Ethelyn Russel,163.253.248.131,1,1,51,4,971.9
Mila Aufderhar,33.55.49.69,1,1,54,2,1662.5
Gustavo Gutmann,104.51.69.172,4,1,25,4,1338.4
Mellissa Hartmann,NA,2,0,59,7,86.976
Samuel Upton,139.91.164.87,1,1,27,4,377.48
Sharda Hyatt,NA,2,0,45,6,166.08
Herbert Schultz,NA,2,0,63,5,5.6316
George Jones,251.124.124.244,1,1,31,6,278.68
Angel Braun,200.251.152.32,1,1,37,6,283.67
Oswaldo Langosh,NA,4,0,22,6,2039.8
Margarett Leuschke,154.97.84.65,1,1,62,2,139.26
Roxanne Beahan,49.214.82.186,4,1,49,2,1764
Lecia Brakus,NA,2,0,58,8,249.28
Jefferey Deckow,70.103.187.215,3,1,69,6,150.42
Joye Hane,NA,2,0,53,8,467.82
Crissy Armstrong,164.209.87.103,3,1,69,4,109.03
Kelly Ryan,233.179.28.101,3,1,73,8,112.02
Karleen Bashirian,185.142.84.17,4,1,53,6,1886.1
Pinkie Toy,61.17.161.250,3,1,67,8,322.91
Norene Gusikowski,NA,2,0,56,6,331.1
Edyth Haag,NA,4,0,34,2,1157.6
Elmer Mayer,109.99.52.116,1,1,59,1,187.93
Werner Greenfelder,138.14.130.105,4,1,27,1,837.49
Marquis Pouros,252.182.119.98,3,1,31,8,934.84
Henry Lowe,NA,3,0,46,8,982.75
Sima Weimann,246.95.159.172,1,1,39,6,320.44
Tracy Kunde,NA,2,0,61,6,79.82
Jerrold Rempel,NA,4,0,48,3,1400.1
Debera Lakin,NA,4,0,41,1,234.45
Valda Stiedemann,NA,2,0,53,2,422.02
Esteban Bahringer,NA,2,0,57,8,21.711
Michiko Smitham,NA,2,0,74,2,23.785
Twyla Schoen,NA,3,0,51,5,1733.7
Marquetta Stiedemann,232.237.145.20,1,1,41,2,1075
Verena Dare,NA,4,0,46,5,405.19
Rogelio Kuhic,NA,2,0,73,7,6.147
Stasia Torphy,NA,2,0,64,7,142.59
Svetlana Hudson,NA,4,0,56,5,150.71
Quinton Olson,26.65.30.152,3,1,52,5,943.37
David Pollich,25.211.93.94,3,1,68,4,908.44
Rosario Zemlak,NA,4,0,25,5,2805.4
Jacinto Zieme,165.123.121.79,4,1,36,5,1700.1
Angeline Blanda,8.247.185.171,1,1,45,3,859.07
Eugene Maggio,182.162.20.212,3,1,69,3,610.93
Pedro Lueilwitz,NA,2,0,51,2,131.61
Mandi Kuphal,NA,3,0,42,4,194.31
Fernanda Runolfsson,186.96.242.243,1,1,49,6,794.77
Duncan Doyle,NA,4,0,46,3,2567.4
Jake Streich,213.21.54.20,3,1,51,2,949.02
Aundrea Heaney,NA,4,0,22,8,2020.1
Dawn Cronin,NA,4,0,53,5,1168.5
Charley Ratke,206.171.235.81,3,1,70,2,911.75
Annis Lind,8.220.70.124,1,1,27,4,341.71
Quintin Gerhold,17.229.117.176,4,1,55,6,704.37
Adolph Gleason,150.148.202.21,3,1,52,3,985.92
Ned Trantow,141.37.10.176,3,1,29,6,749.24
Curt Koelpin,255.116.179.174,4,1,33,8,760.69
Janette Torphy,NA,4,0,46,4,1628.5
Thersa Feest,82.76.10.103,3,1,31,6,645.86
Obdulia Nader,249.190.211.41,3,1,43,4,961.06
Isiah Swaniawski,NA,2,0,70,7,335.16
Jonas Murphy,NA,3,0,62,3,2072
Ian Lowe,5.100.123.93,1,1,65,2,847.16
Mahalia Rosenbaum,NA,3,0,36,2,814.66
Ernie Bernier,NA,4,0,34,4,2636.8
Trent Koepp,NA,2,0,41,4,332.84
Georgia Upton,105.134.170.231,4,1,29,4,1429.2
Clark Hagenes,60.48.116.243,4,1,34,4,662.47
Alease Gottlieb,44.144.192.95,1,1,56,6,838.95
Shenita Blanda,NA,2,0,72,7,221.29
Emory White,165.68.135.124,4,1,54,3,347.5
Eloise Metz,NA,4,0,32,5,1196
Jamey Yundt,NA,2,0,49,3,399.47
Tracie Reichel,NA,3,0,20,7,1633.6
Elroy Gutkowski,185.103.79.208,1,1,48,2,762.6
Dong Marvin,NA,2,0,45,6,115.93
Ignacio Langworth,NA,4,0,24,5,2102.8
Chester Feeney,203.24.173.182,1,1,42,5,58.543
Marilynn Halvorson,136.232.217.132,1,1,58,4,122.49
Angelia Bergnaum,NA,3,0,44,4,2564.6
Lenard VonRueden,224.150.95.7,3,1,38,7,131.84
Edmond Torp,NA,4,0,49,7,2971.6
Eduardo Kuvalis,84.122.32.210,1,1,46,3,1704
Curt Stehr,NA,4,0,53,2,2075.5
Rey Feil,NA,2,0,83,7,420.6
Issac Ullrich,NA,2,0,43,2,130.29
Randy Streich,59.44.189.110,1,1,45,2,1129.5
Avery Orn,67.35.203.19,1,1,28,2,1414.4
Ardith Marks,NA,4,0,33,6,1305
Chi Shields,99.125.90.2,1,1,64,4,792.03
Fredrick Terry,195.71.38.26,4,1,51,6,1966.4
Dean Wintheiser,100.241.3.175,1,1,30,4,1435.8
Velia Casper,112.212.30.86,4,1,20,2,1898.5
Lamar Gerlach,81.239.39.142,1,1,31,5,1441.1
Miles Ankunding,NA,2,0,61,6,186.04
Alberto Walker,NA,4,0,45,5,105.11
Lynsey Stehr,185.19.220.109,4,1,38,4,1800.3
Antoine Conn,125.211.79.134,1,1,30,2,270.99
Chase Treutel,NA,3,0,47,5,969.29
Traci Wolf,227.208.173.197,3,1,60,7,94.002
Gary Boehm,NA,4,0,19,5,1094.7
Selene Torp,215.54.151.223,1,1,66,2,587.72
Isabell Thiel,NA,2,0,71,5,370.91
Verona Hyatt,NA,3,0,59,6,548.3
Clifton Beer,52.252.90.198,4,1,36,1,707.21
Miquel Robel,226.55.136.6,4,1,33,2,1949.6
Elina Brown,227.223.187.240,4,1,24,3,1764.2
Kayce Hudson,170.55.83.193,1,1,44,7,443.82
Niesha Kuphal,35.12.204.147,3,1,39,7,818.43
Leigh Pacocha,36.148.66.119,1,1,36,4,753.65
Lupe Murray,NA,2,0,54,7,65.571
Ernestine Medhurst,164.183.165.102,4,1,24,2,1937.9
Anderson Lueilwitz,NA,2,0,35,3,28.813
Randolph Kautzer,NA,3,0,38,2,1519.2
Sydney Morissette,65.39.146.147,4,1,38,5,307.52
Randolph Frami,NA,2,0,59,7,405.41
Ramon Bahringer,NA,2,0,71,7,245.66
Adriane Aufderhar,NA,2,0,85,4,108.72
Rossie Emmerich,NA,4,0,19,1,2953.5
Suzann Block,NA,4,0,27,6,221.4
Clint Larkin,NA,4,0,54,5,400.31
Dewey Brekke,54.10.182.98,4,1,24,4,1701.8
Joyce Bode,NA,4,0,36,4,164.15
Samantha Hudson,NA,4,0,54,4,134.9
Eldora Gerlach,177.187.11.201,1,1,46,4,77.141
Yuk D'Amore,NA,3,0,52,2,2017.3
Alex Herzog,NA,4,0,45,6,910.67
Gerald Brown,NA,4,0,25,6,232.43
Clifford Little,NA,2,0,57,7,365.2
Waldo Pfannerstill,NA,4,0,33,2,2441.2
Yang Ankunding,NA,4,0,27,4,1423.3
Ronny Mayert,225.203.179.192,1,1,46,5,893.34
Rob Ratke,NA,4,0,55,6,2708.3
Rafael Kiehn,186.102.168.254,1,1,32,6,1730.9
Irving Hahn,248.4.186.255,4,1,22,7,770.41
Wei Klein,NA,3,0,59,6,1390
Isreal Barrows,NA,2,0,59,8,458.26
Otis Predovic,58.62.16.111,4,1,44,7,887.92
Yulanda Roberts,NA,4,0,28,4,1562.1
Fidel Johnston,NA,2,0,34,6,92.743
Serafina Treutel,26.1.45.51,1,1,58,3,459.66
Cedric Hackett,81.112.20.206,4,1,30,1,464.04
Lera Osinski,171.93.48.92,4,1,53,6,321.39
Dion Haag,121.71.19.61,1,1,46,5,548.44
Nancee Windler,NA,4,0,26,5,975.03
Loyd Osinski,NA,2,0,56,4,95.72
Bethann Christiansen,NA,4,0,22,1,2084.3
Clay Rowe,57.238.93.71,4,1,42,2,549.5
Nilda Schoen,NA,4,0,35,8,2231
Reynalda Luettgen,211.66.107.59,3,1,61,4,581.42
Lester Mayert,155.87.124.60,1,1,39,4,504.79
Barney Gulgowski,92.183.41.233,1,1,42,6,762.44
Angel Mayert,NA,3,0,58,3,353.86
Trent Torp,166.241.221.170,4,1,26,7,1479.9
Kamilah Heidenreich,11.252.74.146,4,1,21,4,1499
Frankie Will,124.63.127.29,3,1,47,6,770.62
Laurie Hammes,100.34.65.148,3,1,33,1,583.6
Mose Murazik,11.223.45.5,1,1,40,4,333.51
Moses Emard,137.39.173.141,1,1,50,4,709.56
Elliott Bahringer,82.104.24.97,4,1,40,4,1566.2
Marsha Lang,NA,2,0,64,5,101.5
Ned Fisher,NA,4,0,39,7,1587.7
Alejandro Hagenes,143.240.125.175,4,1,22,4,828.22
Cassandra Mosciski,77.228.87.213,4,1,23,3,1068.5
Gracie Rutherford,242.198.158.222,1,1,48,2,416.44
Fredrick Windler,58.94.42.191,1,1,50,7,491.56
Tami Mertz,63.252.241.114,1,1,38,7,196.21
Raymundo Berge,62.72.188.1,4,1,24,2,1712
Sharron Ziemann,73.161.23.70,1,1,50,4,108.31
Kirstin Considine,107.126.142.90,4,1,27,5,1515
Merlin Sauer,NA,3,0,35,2,990.93
Rod Batz,NA,2,0,29,1,6.6118
Osvaldo Rice,NA,4,0,53,5,1918.2
Lanell Bahringer,120.109.104.99,1,1,56,7,541.53
Elizebeth Conn,171.189.251.40,3,1,28,2,263.4
Magdalene Halvorson,150.12.149.186,4,1,36,6,660.96
Hershel Runolfsson,NA,4,0,51,3,1887.4
Dillon Hansen,NA,4,0,26,7,2722.1
Naomi Champlin,251.187.30.161,4,1,20,2,548.86
Earl Ondricka,NA,2,0,37,4,308.05
Phoebe Sanford,198.62.120.85,3,1,59,5,237.1
Palmer Kovacek,NA,2,0,68,7,40.532
Kieth Glover,171.144.36.83,4,1,23,5,987.61
Rene Wiza,NA,3,0,26,4,1958.6
Frida Cronin,NA,2,0,66,2,429.3
Zina Kessler,NA,2,0,84,2,101.14
Timothy Toy,94.222.135.26,1,1,28,7,356.4
Duncan Connelly,NA,4,0,29,3,1139.5
Marlyn Zieme,NA,2,0,31,4,382.46
Carey Lemke,NA,4,0,27,4,2148.1
Deandre Ledner,NA,4,0,34,3,1562.3
Nelson Bradtke,NA,4,0,57,8,1542.8
Dusti Dibbert,44.126.24.105,4,1,53,1,1677.8
Titus Mann,48.160.129.48,3,1,31,5,859.82
Leif Kreiger,162.187.11.5,1,1,20,5,342.8
Raphael Kirlin,NA,3,0,31,6,236.48
Era Klein,NA,2,0,58,7,428.68
Jean Bauch,136.36.127.191,4,1,34,4,1265.3
Edwin O'Conner,250.55.112.220,3,1,50,7,894.21
Aurea Witting,NA,2,0,61,7,334.61
Alona Feil,210.162.111.146,1,1,43,1,320.76
Nana Franecki,1.64.161.165,1,1,63,2,964.59
Daron O'Kon,158.51.160.118,1,1,38,6,1763.9
Dan Mante,156.244.225.182,4,1,37,6,850.88
Chelsie Mann,176.241.133.47,3,1,38,8,838.84
Werner Cartwright,NA,4,0,51,3,2093
Felix Spencer,NA,2,0,81,4,121.2
Thi Hyatt,187.134.40.113,1,1,33,4,818.59
Rosanne Gottlieb,NA,4,0,29,4,1051.7
Elliott Paucek,46.47.83.169,3,1,65,3,747.29
Oralee Paucek,NA,2,0,76,4,481.24
Brandi Hoppe,41.132.120.223,1,1,41,1,732.88
Florida Hegmann,143.47.106.80,1,1,50,2,957.33
Micheal Greenholt,NA,2,0,41,2,60.229
Rafael Fritsch,NA,2,0,71,2,241.28
Lizbeth Kertzmann,136.149.109.14,3,1,35,3,982.6
Lon Blick,93.211.10.201,1,1,57,4,510.18
Mabel Keeling,NA,2,0,84,2,227.01
Kirk Herzog,NA,3,0,40,6,553.84
Lory Botsford,NA,4,0,45,6,2893.4
Matilde Torp,NA,4,0,27,8,1874.3
Adrianne Reichel,NA,3,0,33,7,1801.8
Oscar Feest,NA,4,0,37,3,1065.2
Josh Wuckert,23.130.105.251,1,1,29,6,742.46
Clarence Toy,NA,2,0,79,2,223.23
Hubert Auer,190.227.242.118,1,1,39,4,449.9
Franklin Nader,NA,2,0,66,6,295.68
Kendall Treutel,NA,2,0,70,2,276.6
Rickey Bernhard,NA,4,0,41,1,117.33
Adrian Prohaska,NA,4,0,47,7,2693.3
Carletta Hartmann,73.253.154.251,4,1,31,1,1452.1
Myrtis Hilll,236.220.2.6,4,1,27,3,939.82
Kristeen Terry,NA,4,0,36,2,247.51
Michelina Grant,228.83.241.87,1,1,29,6,1136.4
Makeda Macejkovic,87.109.22.252,1,1,30,5,233.52
Wilton Shanahan,NA,4,0,50,6,2300.4
Krishna McKenzie,NA,2,0,34,6,296.66
Brigette Lebsack,45.125.66.154,4,1,48,3,1230.2
Boyd Lindgren,NA,4,0,52,7,620.65
Cherise Borer,52.7.185.58,4,1,29,6,744.13
Bailey Jacobi,NA,4,0,60,3,1396.9
Donetta Wintheiser,203.252.241.165,3,1,31,2,723.71
Rashad Gorczany,NA,2,0,57,3,329.24
Apolonia Daugherty,224.167.133.26,3,1,24,3,933.61
Jessenia Murazik,212.20.24.73,3,1,55,3,506.33
Leland Hamill,35.100.28.122,1,1,62,1,935.55
Elton Gusikowski,144.145.140.73,3,1,59,6,305.62
Chery O'Reilly,NA,4,0,48,2,2870
Akilah Lubowitz,NA,2,0,45,8,243.86
Roselee Treutel,NA,2,0,71,4,251.66
